title,authors,year,journal,doi,uid,countries,abstract,citations,references,keywords,subtypeDescription
"RULE OF REASON WITHOUT A RHYME: USING ""BIG DATA"" TO BETTER ANALYZE ACCOUNTABLE CARE ORGANIZATIONS UNDER THE MEDICARE SHARED SAVINGS PROGRAM","Werbelow, Shaun E.; NEW YORK UNIV SCHOOL LAW",2015,NEW YORK UNIVERSITY LAW REVIEW,,WOS:000353077100008,,"Accountable Care Organizations (ACOs), a major component of the Affordable Care Act, seek to provide patients with better quality health care at a lower cost and have been praised for their ability to help repair our country's broken health care system. Despite their potential benefits, however, ACOs also raise significant antitrust concerns concerns that may pit consumer surplus and total surplus against one another. In an attempt to address these concerns, the Department of Justice and Fair Trade Commission announced that they will use market share screens and rule of reason treatment to evaluate ACOs participating in the Medicare Shared Savings Program. The use of market share screens and rule of reason treatment allows the antitrust agencies to avoid prioritizing either consumer surplus, or total surplus in the first instance but leaves open two critical questions: What will the rule of reason treatment afforded to ACOs look like? And how will the antitrust agencies ultimately determine whether ACOs benefit or harm consumers? In order to address these questions, this Note proposes that the antitrust agencies use the ""big data"" collected under the Affordable Care Act to conduct a structured rule of reason review of ACOs that takes into account both the consumer surplus and total surplus through a burden-shifting framework.",0,0,HEALTH-CARE; ANTITRUST; HOSPITALS; EFFICIENCY; WELFARE; MERGERS; PROFIT; REFORM; GOALS; LAW,Article
Advanced Medication Alert System Decreased Hospital-Based Outpatient Duplicated Medications: A Longitudinal Hospital Cohort Study,"Kuo, Yu-Chun; Cheng, Shou-Hsia; Chiu, Herng-Chia; LIPPINCOTT WILLIAMS & WILKINS; Kuo, Yu-Chun; Cheng, Shou-Hsia; Chiu, Herng-Chia; Chiu, Herng-Chia; Chiu, Herng-Chia; Chiu, Herng-Chia; Chiu, Herng-Chia",2022,JOURNAL OF PATIENT SAFETY,10.1097/PTS.0000000000000824,WOS:000758370800008,Peoples R China; Taiwan; USA,"Objectives This study aimed to examine the associations between adoption of an advanced medication alert system and decreases in hospital-based outpatient duplicated medication rates in Taiwan. Methods The unit of analysis was the hospital. We merged the hospital medication alert system adoption survey data and Taiwan National Health Insurance outpatient claims data. The observation time was 1998 to 2011, divided into 5 periods (T1-T5). The analysis included 216 hospitals, and outcome variable was hospital-based outpatient duplicated medication rates. The system adoption time frame, hospital accreditation level, and number of drugs per prescription were defined as predicted variables. A generalized estimating equation regression model was used. Results Adoption of the advanced medication alert system gradually increased, such that 100% of medical centers and 84% of regional hospitals, but less than 50% of district hospitals, had systems by T5. The hospital-based outpatient duplicated medication rate continually decreased, from 29.8% to 11.2%. The generalized estimating equation model showed rates of duplicated medications of b = -8.44 at T2 and b = -17.88 at T5 (P < 0.001) compared with T1. Medical centers and regional hospitals demonstrated much lower duplication rates (b = -13.71, b = -6.82; P < 0.001) compared with district hospitals. Hospitals with more medications per prescription had higher duplication rates than did hospitals with fewer items. Conclusions Hospitals accredited at higher levels tended to have advanced medication alert systems. Hospitals that implemented advanced systems decreased hospital-based outpatient duplicated medications, avoiding a potential risk due to inappropriate medication use.",0,0,medication alert system; duplicated medication; overlapping prescription; PHYSICIAN ORDER ENTRY; POTENTIALLY INAPPROPRIATE MEDICATION; ADVERSE DRUG-REACTIONS; DECISION-SUPPORT; ERROR; CARE; PREVALENCE; CONTINUITY; INCREASE; QUALITY,Article
INSURER COMPETITION IN HEALTH CARE MARKETS,"Ho, Kate; Lee, Robin S.; WILEY; Ho, Kate; Ho, Kate; Lee, Robin S.; Lee, Robin S.; Ho, Kate; Ho, Kate",2017,ECONOMETRICA,10.3982/ECTA13570,WOS:000403114800002,USA,"The impact of insurer competition on welfare, negotiated provider prices, and premiums in the U.S. private health care industry is theoretically ambiguous. Reduced competition may increase the premiums charged by insurers and their payments made to hospitals. However, it may also strengthen insurers' bargaining leverage when negotiating with hospitals, thereby generating offsetting cost decreases. To understand and measure this trade-off, we estimate a model of employer-insurer and hospital-insurer bargaining over premiums and reimbursements, household demand for insurance, and individual demand for hospitals using detailed California admissions, claims, and enrollment data. We simulate the removal of both large and small insurers from consumers' choice sets. Although consumer welfare decreases and premiums typically increase, we find that premiums can fall upon the removal of a small insurer if an employer imposes effective premium constraints through negotiations with the remaining insurers. We also document substantial heterogeneity in hospital price adjustments upon the removal of an insurer, with renegotiated price increases and decreases of as much as 10% across markets.",0,0,Health insurance; insurer competition; hospital prices; bargaining; countervailing power; ADVERSE SELECTION; INSURANCE MARKETS; BARGAINING POWER; VERTICAL MERGERS; HOSPITAL PRICES; INCENTIVES; CHOICE,Article
Keeping Up With Guideline Recommendations: Does Patient Volume Matter in Diabetes care?,"Chen, Yi-Chun; Cheng, Shou-Hsia; Chen, Chi-Chen; MANAGED CARE & HEALTHCARE COMMUNICATIONS LLC; Chen, Yi-Chun; Chen, Yi-Chun; Cheng, Shou-Hsia; Cheng, Shou-Hsia; Chen, Chi-Chen; Cheng, Shou-Hsia; Chen, Yi-Chun",2020,AMERICAN JOURNAL OF MANAGED CARE,10.37765/ajmc.2020.44077,WOS:000562518800006,Taiwan,OBJECTIVES: To examine the association between service volume and guideline adherence via multiyear observations.,0,0,QUALITY-OF-CARE; COMORBIDITY SCORES; CLINICAL-PRACTICE; PHYSICIAN VOLUME; HEALTH-CARE; ASSOCIATION; PERFORMANCE; OUTCOMES; MANAGEMENT; ADHERENCE,Article
Associations of continuity and coordination of care with outcomes and costs after discharge among patients with heart failure: A nationwide population-based study,"Chang, Guann-Ming; Chen, Jau-Yuan; Kuo, Wen-Yu; Tung, Yu-Chi; ELSEVIER IRELAND LTD; Chang, Guann-Ming; Kuo, Wen-Yu; Chen, Jau-Yuan; Kuo, Wen-Yu; Tung, Yu-Chi; Tung, Yu-Chi; Tung, Yu-Chi",2022,INTERNATIONAL JOURNAL OF CARDIOLOGY,10.1016/j.ijcard.2022.01.028,WOS:000784330500013,Taiwan,"Background: Although continuity and coordination of care have received increased attention as important ways to improve outcomes and decrease costs, limited information is available concerning the effects of ""care continuity"" and ""care coordination"" on mortality and costs. We used nationwide population-based data from Taiwan to explore the effects of care continuity and coordination on mortality and costs for heart failure. Methods: We analyzed all 18,991 heart failure patients 18 years of age or older and discharged from hospitals in 2016 using Taiwan's National Health Insurance claims data. Cox proportional hazard and multiple linear regression models were used, after adjustment for patient characteristics, to explore the relative impacts of the continuity of care (COC) index and care density on 1-year mortality and costs. Results: Higher COC index was associated with lower mortality (low vs. medium: hazard ratio [HR], 1.59; 95% confidence interval [CI], 1.47-1.71; high vs. medium: HR, 0.66; 95% CI, 0.61-0.72) and costs (low vs. medium: cost ratio [CR], 1.11; 95% CI, 1.07-1.16; high vs. medium: CR, 0.84; 95% CI, 0.81-0.88). Low care density was associated with higher mortality (low vs. medium: HR, 1.12; 95% CI, 1.04-1.20). Higher care density was associated with lower costs (low vs. medium: CR, 1.14; 95% CI, 1.10-1.18; high vs. medium: CR, 0.76; 95% CI, 0.73-0.79). Conclusions: Low care continuity and coordination are associated with higher 1-year post-discharge mortality and costs. Facilitating care continuity and coordination may be an important strategy for improving value-based care for heart failure.",0,0,Continuity; Coordination; Outcomes; Mortality; Costs; Heart failure; PROFILING HOSPITAL PERFORMANCE; PHYSICIAN CONTINUITY; PROGNOSIS; MORTALITY; SURVIVAL; QUALITY; TRENDS; INDEX; RATES,Article
Dietary diversity offsets the adverse mortality risk among older indigenous Taiwanese,"Liu, Cheng-Kang; Huang, Yi-Chen; Lo, Yuan-Ting C.; Wahlqvist, Mark L.; Lee, Meei-Shyuan; H E C PRESS, HEALTHY EATING CLUB PTY LTD; Liu, Cheng-Kang; Lo, Yuan-Ting C.; Wahlqvist, Mark L.; Lee, Meei-Shyuan; Huang, Yi-Chen; Wahlqvist, Mark L.; Wahlqvist, Mark L.; Wahlqvist, Mark L.; Lee, Meei-Shyuan; Lee, Meei-Shyuan; Wahlqvist, Mark; Lo, Yuan-Ting; Chen, Chun-Bing",2019,ASIA PACIFIC JOURNAL OF CLINICAL NUTRITION,10.6133/apjcn.201909_28(3).0019,WOS:000484015400019,Taiwan; Australia,"Background and Objectives: The extent to which health and survival inequality between indigenous and nonindigenous older Taiwanese is associated with diet is uncertain. Methods and Study Design: Participants from the Elderly Nutrition and Health Survey in Taiwan (1999-2000) formed this cohort. Dietary information was collected by 24-hr recall and simplified food frequency questionnaire. Dietary quality was assessed by dietary diversity score (DDS, 0-6). Annual medical service utilization and expenditure were derived from National Health Insurance claims until 2006. Survivorship was ascertained from the National Death Registry until 2008. Cox proportional- hazards models were used to determine the association between aboriginality and mortality in conjunction with dietary diversity. Results: Indigenes (n=156) compared with nonindigenes (n=1182) significantly differed in socio-demography, behaviors and chronic disease prevalences. For up to 8 years, indigenes had a higher mortality rate (46.2% vs 33.6%, p=0.003). Indigenes' nutrient intakes were less for polyunsaturated fat, dietary fiber, vitamins and minerals (but more sodium); food intakes more for meat, with less cooking oil, dairy products and fruits; and a lower DDS, (3.61 vs 4.54). They had a 41% higher mortality risk (HR: 1.41, 95% CI: 1.09-1.81, p=0.008). Control for demographic variables did not change the findings. However, the increase in HR was substantially attenuated by the inclusion of DDS (HR: 1.15, 95% CI: 0.88-1.49, p=0.316). There was no significant interaction between aboriginality and DDS on mortality (p=0.673). Conclusions: Older indigenous Taiwanese have a higher mortality risk than their majority counterparts. Irrespective of aboriginality, the more diverse diet is associated with a lower risk of mortality.",0,0,Indigenous; mortality; dietary diversity; Taiwan; NAHSIT; HEART-FAILURE HOSPITALIZATION; HEALTH; DISEASE; DETERMINANTS; EXPENDITURE; AUSTRALIA; SURVIVAL; QUALITY; PEOPLES,Article
Assessing quality of primary diabetes care in South Korea and Taiwan using avoidable hospitalizations,"Kim, Hongsoo; Cheng, Shou-Hsia; ELSEVIER IRELAND LTD; Kim, Hongsoo; Cheng, Shou-Hsia; Cheng, Shou-Hsia; Kim, Hongsoo",2018,HEALTH POLICY,10.1016/j.healthpol.2018.09.009,WOS:000450380800011,South Korea; Taiwan,"Quality of primary diabetes care is a key health policy concern in many OECD countries with an aging population. This cross-national, population-based study examined the extent and attributes of diabetes related avoidable hospitalizations (DRAHs) in South Korea and Taiwan, both of which have social health insurance-based health systems with limited gate-keeping for hospitalizations. We analyzed comparable, nationally representative health insurance beneficiary datasets for the two countries (2002-2013), linked with community health resource data. The age- and sex-standardized DRAH rates were calculated, and multivariate, multi-level longitudinal modeling approaches were adopted. The DRAH rate decreased in Taiwan consistently during 2002-2013 and in Korea after 2011 only. Under the universal health coverage, people enjoyed high accessibility to care. A higher number of physician visits reduced DRAHs in Korea but not in Taiwan. Socio-economic disparities in DRAHs still existed in both countries, especially in Taiwan. We found a different trajectory in two similar health systems for the selected health system performance indicator for primary diabetes care. This can be partly explained by different policy approaches to diabetes management in the two countries over the years. Necessary are policy efforts to improve the quality and equality of primary diabetes care and better control of hospital admissions in these two health systems that provide generous access to care at a low cost in East Asia. (C) 2018 The Author(s). Published by Elsevier B.V.",0,0,Ambulatory care sensitive conditions; Health system performance assessment; Health policy; Cross-national study; Asia; NATIONAL-HEALTH INSURANCE; PAY-FOR-PERFORMANCE; PREVENTABLE HOSPITALIZATION; HONG-KONG; PROGRAM; CONTINUITY; EXPERIENCE; IMPACT; ADMISSIONS; LESSONS,Article
Predictors of successful discharge from intensive care units in older adults aged 80 years or older: A population-based study,"Wang, Pei-Yi; Takemura, Naomi; Xu, Xinyi; Cheung, Denise Shuk Ting; Lin, Chia-Chin; PERGAMON-ELSEVIER SCIENCE LTD; Wang, Pei-Yi; Lin, Chia-Chin; Wang, Pei-Yi; Takemura, Naomi; Xu, Xinyi; Cheung, Denise Shuk Ting; Lin, Chia-Chin; Lin, Chia-Chin; Lin, Chia-Chin; Lin, Chun-Ching; LIN, Chia-Chin; Takemura, Naomi; Xu, Xinyi; Cheung, Denise Shuk Ting; Takemura, Naomi; wang, peiyi",2019,INTERNATIONAL JOURNAL OF NURSING STUDIES,10.1016/j.ijnurstu.2019.04.007,WOS:000505647300002,Taiwan; Peoples R China,Background: We determined the long-term outcomes of adult intensive care unit (ICU) patients and investigated the predictors of successful discharge for >= 6 months among older adults aged >= 80 years in Taiwan.,0,0,Aged; Critical care; Intensive care; Octogenarians; Oldest old; 80 and over; QUALITY-OF-LIFE; ELDERLY-PATIENTS; COMORBIDITY INDEX; SEVERE SEPSIS; MORTALITY; ICU; MULTICENTER; ADMISSION; OUTCOMES; COSTS,Article
Impact of bundled payments on hip fracture outcomes: a nationwide population-based study,"Tung, Yu-Chi; Chang, Hsien-Yen; Chang, Guann-Ming; OXFORD UNIV PRESS; Tung, Yu-Chi; Chang, Hsien-Yen; Chang, Guann-Ming; Chang, Guann-Ming; Chang, Guann-Ming; Tung, Yu-Chi; TUNG, YU-CHI; Chang, Hsien-Yen",2018,INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,10.1093/intqhc/mzx158,WOS:000425643500005,Taiwan; USA,"Objective: Establishing one price for all bundled services for a particular illness, which has become the key to healthcare reform efforts, is designed to encourage health professionals to coordinate their care for patients. Limited information is available, however, concerning whether bundled payments are associated with changes in patient outcomes. Nationwide longitudinal population-based data were used to examine the effect of bundled payments on hip fracture outcomes.",0,0,bundled payments; patient outcomes; mortality; readmission; ACUTE MYOCARDIAL-INFARCTION; INTERRUPTED TIME-SERIES; TOTAL JOINT ARTHROPLASTY; QUALITY-OF-CARE; PILL MILL LAWS; DISCHARGE LOCATION; READMISSION RATES; PATIENT MORTALITY; 30-DAY MORTALITY; ELDERLY-PATIENTS,Article
Assessing Taiwan's pay-for-performance program for diabetes care: a cost-benefit net value approach,"Lu, Jui-fen Rachel; Chen, Ying Isabel; Eggleston, Karen; Chen, Chih-Hung; Chen, Brian; SPRINGER; Lu, Jui-fen Rachel; Lu, Jui-fen Rachel; Lu, Jui-fen Rachel; Chen, Ying Isabel; Eggleston, Karen; Eggleston, Karen; Chen, Chih-Hung; Chen, Brian; Chen, Brian; Eggleston, Karen; Chen, Brian",2023,EUROPEAN JOURNAL OF HEALTH ECONOMICS,10.1007/s10198-022-01504-3,WOS:000842886400001,Taiwan; USA,"Pay-for-Performance (P4P) to better manage chronic conditions has yielded mixed results. A better understanding of the cost and benefit of P4P is needed to improve program assessment. To this end, we assessed the effect of a P4P program using a quasi-experimental intervention and control design. Two different intervention groups were used, one consisting of newly enrolled P4P patients, and another using P4P patients who have been enrolled since the beginning of the study. Patient-level data on clinical indicators, utilization and expenditures, linked with national death registry, were collected for diabetic patients at a large regional hospital in Taiwan between 2007 and 2013. Net value, defined as the value of life years gained minus the cost of care, is calculated and compared for the intervention group of P4P patients with propensity score-matched non-P4P samples. We found that Taiwan's implementation of the P4P program for diabetic care yielded positive net values, ranging from $40,084 USD to $348,717 USD, with higher net values in the continuous enrollment model. Our results suggest that the health benefits from P4P enrollment may require a sufficient time frame to manifest, so a net value approach incorporating future predicted mortality risks may be especially important for studying chronic disease management. Future research on the mechanisms by which the Taiwan P4P program helped improve outcomes could help translate our findings to other clinical contexts.",0,0,Pay-for-performance; National Health Insurance; Diabetes; Net value; Taiwan; HEALTH-CARE; QUALITY,Article
Association of Financial Integration Between Physicians and Hospitals With Commercial Health Care Prices,"Neprash, Hannah T.; Chernew, Michael E.; Hicks, Andrew L.; Gibson, Teresa; McWilliams, J. Michael; AMER MEDICAL ASSOC; Neprash, Hannah T.; Chernew, Michael E.; Hicks, Andrew L.; Gibson, Teresa; McWilliams, J. Michael; McWilliams, J. Michael; McWilliams, J. Michael",2015,JAMA INTERNAL MEDICINE,10.1001/jamainternmed.2015.4610,WOS:000366332000012,USA,"IMPORTANCE Financial integration between physicians and hospitals may help health care provider organizations meet the challenges of new payment models but also may enhance the bargaining power of provider organizations, leading to higher prices and spending in commercial health care markets.",0,0,MARKET CONCENTRATION; ACCOUNTABLE CARE; QUALITY; EXPENDITURES; AFFILIATIONS; COMPETITION; PATIENT,Article
THE PRICE AIN'T RIGHT? HOSPITAL PRICES AND HEALTH SPENDING ON THE PRIVATELY INSURED,"Cooper, Zack; Craig, Stuart V.; Gaynor, Martin; Van Reenen, John; OXFORD UNIV PRESS INC; Cooper, Zack; Craig, Stuart V.; Gaynor, Martin; Gaynor, Martin; Van Reenen, John; Van Reenen, John; Cooper, Zack; Van Reenen, John; Van Reenen, John",2019,QUARTERLY JOURNAL OF ECONOMICS,10.1093/qje/qjy020,WOS:000489161300002,USA; England,"We use insurance claims data covering 28% of individuals with employer-sponsored health insurance in the United States to study the variation in health spending on the privately insured, examine the structure of insurer-hospital contracts, and analyze the variation in hospital prices across the nation. Health spending per privately insured beneficiary differs by a factor of three across geographic areas and has a very low correlation with Medicare spending. For the privately insured, half of the spending variation is driven by price variation across regions, and half is driven by quantity variation. Prices vary substantially across regions, across hospitals within regions, and even within hospitals. For example, even for a nearly homogeneous service such as lower-limb magnetic resonance imaging, about a fifth of the total case-level price variation occurs within a hospital in the cross section. Hospital market structure is strongly associated with price levels and contract structure. Prices at monopoly hospitals are 12% higher than those in markets with four or more rivals. Monopoly hospitals also have contracts that load more risk on insurers (e.g., they have more cases with prices set as a share of their charges). In concentrated insurer markets the opposite occurs-hospitals have lower prices and bear more financial risk. Examining the 366 mergers and acquisitions that occurred between 2007 and 2011, we find that prices increased by over 6% when the merging hospitals were geographically close (e.g., 5 miles or less apart), but not when the hospitals were geographically distant (e.g., over 25 miles apart). JEL Codes: I11, L10, L11.",0,0,GEOGRAPHIC-VARIATION; COMPETITION; MERGERS; CARE; CONSOLIDATION; INDUSTRY; IMPACT; COSTS; POWER,Article
In the Shadow of a Giant: Medicare's Influence on Private Physician Payments,"Clemens, Jeffrey; Gottlieb, Joshua D.; UNIV CHICAGO PRESS; Clemens, Jeffrey; Clemens, Jeffrey; Gottlieb, Joshua D.; Gottlieb, Joshua D.; Clemens, Jeffrey; Clemens, Jeffrey; Gottlieb, Joshua",2017,JOURNAL OF POLITICAL ECONOMY,,WOS:000393320100001,USA; Canada,"We analyze Medicare's influence on private insurers' payments for physicians' services. Using a large administrative change in reimbursements for surgical versus medical care, we find that private prices follow Medicare's lead. A $1.00 increase in Medicare's fees increases corresponding private prices by $1.16. A second set of Medicare fee changes, which generates area-specific payment shocks, has a similar effect on private reimbursements. Medicare's influence is strongest in areas with concentrated insurers and competitive physician markets, consistent with insurer-doctor bargaining. By echoing Medicare's pricing changes, these payment spillovers amplify Medicare's impact on specialty choice and other welfare-relevant aspects of physician practices.",0,0,HEALTH-CARE; MANAGED CARE; MARKET-SIZE; COST-SHIFT; COMPETITION; NETWORKS; INDUSTRY; INNOVATION; COVERAGE; PRICES,Article
Vulnerable Hospitals and Cancer Surgery Readmissions: Insights into the Unintended Consequences of the Patient Protection and Affordable Care Act,"Hong, Young; Zheng, Chaoyi; Hechenbleikner, Elizabeth; Johnson, Lynt B.; Shara, Nawar; Al-Refaie, Waddah B.; ELSEVIER SCIENCE INC; Hong, Young; Zheng, Chaoyi; Hechenbleikner, Elizabeth; Johnson, Lynt B.; Al-Refaie, Waddah B.; Shara, Nawar; Al-Refaie, Waddah B.; Al-Refaie, Waddah B.; Al-Refaie, Waddah B.; Al-Refaie, Waddah B.",2016,JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS,10.1016/j.jamcollsurg.2016.04.042,WOS:000378573300029,USA,"BACKGROUND: Penalties from the Hospital Readmission Reduction Program can push financially strained, vulnerable patient-serving hospitals into additional hardship. In this study, we quantified the association between vulnerable hospitals and readmissions and examined the respective contributions of patient-and hospital-related factors.",0,0,SAFETY-NET HOSPITALS; REDUCTION PROGRAM; MEDICAID PATIENTS; HIGH PERCENTAGE; QUALITY; OUTCOMES; RATES; PENALTIES,Article
Reduced Healthcare Use and Apparent Savings with Passive Home Monitoring Technology: A Pilot Study,"Finch, Michael; Griffin, Kristen; Pacala, James T.; WILEY; Finch, Michael; Griffin, Kristen; Pacala, James T.; Pacala, James T.; Finch, Mike; Finch, Michael",2017,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,10.1111/jgs.14892,WOS:000403894000030,USA,"ObjectivesTo conduct a cost analysis of ambient assisted living technology, which is promising for improving the ability of individuals and care providers to monitor daily activities and gain better awareness through proactive management of health and safety.",0,0,passive remote monitoring; ambient assisted living; AFFORDABLE CARE; FEASIBILITY; QUALITY; REFORM; IMPACT; COSTS; ACT,Article
A New Conceptual Framework for Academic Health Centers,"Borden, William B.; Mushlin, Alvin I.; Gordon, Jonathan E.; Leiman, Joan M.; Pardes, Herbert; LIPPINCOTT WILLIAMS & WILKINS; Borden, William B.; Mushlin, Alvin I.; Gordon, Jonathan E.; Leiman, Joan M.; Pardes, Herbert; Borden, William B.",2015,ACADEMIC MEDICINE,10.1097/ACM.0000000000000688,WOS:000353879700014,USA,"Led by the Affordable Care Act, the U.S. health care system is undergoing a transformative shift toward greater accountability for quality and efficiency. Academic health centers (AHCs), whose triple mission of clinical care, research, and education serves a critical role in the country's health care system, must adapt to this evolving environment. Doing so successfully, however, requires a broader understanding of the wide-ranging roles of the AHC. This article proposes a conceptual framework through which the triple mission is expanded along four new dimensions: health, innovation, community, and policy. Examples within the conceptual framework categories, such as the AHCs' safety net function, their contributions to local economies, and their role in right-sizing the health care workforce, illustrate how each of these dimensions provides a more robust picture of the modern AHC and demonstrates the value added by AHCs. This conceptual framework also offers a basis for developing new performance metrics by which AHCs, both individually and as a group, can be held accountable, and that can inform policy decisions affecting them. This closer examination of the myriad activities of modern AHCs clarifies their essential role in our health care system and will enable these institutions to evolve, improve, be held accountable for, and more fully serve the health of the nation.",0,0,HOSPITAL TEACHING INTENSITY; MEDICAL-EDUCATION; CARE; INTERVENTION; IMPROVEMENT; INNOVATION; MORTALITY; COMMUNITY; IMPACT,Article
Changes in insurance coverage for cancer patients receiving brachytherapy before and after enactment of the Affordable Care Act,"Spiegel, Daphna Y.; Chino, Fumiko; Moss, Haley; Havrilesky, Laura J.; Chino, Junzo P.; ELSEVIER SCIENCE INC; Spiegel, Daphna Y.; Chino, Fumiko; Chino, Junzo P.; Moss, Haley; Havrilesky, Laura J.; Chino, Junzo P.; Chino, Fumiko; Chino, Junzo; Moss, Haley",2019,BRACHYTHERAPY,10.1016/j.brachy.2018.08.017,WOS:000456892800016,USA,"PURPOSE: The Patient Protection and Affordable Care Act called for expansion of Medicaid in 2014. As some states elected to expand Medicaid and others did not, the goal of this study was to determine the effect of Medicaid expansion on the insurance status at cancer diagnosis of brachy-therapy patients.",0,0,Affordable Care Act; Brachytherapy; Cervical cancer; Endometrial cancer; Prostate cancer; MEDICAID; MORTALITY; DISPARITIES,Article
Readmission rates in not-for-profit vs. proprietary hospitals before and after the hospital readmission reduction program implementation,"Birmingham, Lauren E.; Oglesby, Willie H.; BIOMED CENTRAL LTD; Birmingham, Lauren E.; Oglesby, Willie H.; Birmingham, Lauren E.; Oglesby, Willie; Oglesby, Willie",2018,BMC HEALTH SERVICES RESEARCH,10.1186/s12913-018-2840-4,WOS:000423227400001,USA,"Background: The Patient Protection and Affordable Care Act established the Hospital Readmission Reduction Program (HRRP) to penalize hospitals with excessive 30-day hospital readmissions of Medicare enrollees for specific conditions. This policy was aimed at increasing the quality of care delivered to patients and decreasing the amount of money paid for potentially preventable hospital readmissions. While it has been established that the number of 30-day hospital readmissions decreased after program implementation, it is unknown whether this effect occurred equally between not-for-profit and proprietary hospitals. The aim of this study was to determine whether or not the HRRP decreased readmission rates equally between not-for-profit and proprietary hospitals between 2010 and 2012.",0,0,Readmissions; Healthcare quality; Hospital; Not-for-profit hospital; Proprietary hospital; Health policy; US HOSPITALS; CARE; CONSOLIDATION; QUALITY,Article
Lessons From Medicaid's Divergent Paths On Mental Health And Addiction Services,"Andrews, Christina; Grogan, Colleen M.; Brennan, Marianne; Pollack, Harold A.; PROJECT HOPE; Andrews, Christina; Grogan, Colleen M.; Brennan, Marianne; Pollack, Harold A.; Andrews, Christina; Andrews, Christina; Pollack, Harold",2015,HEALTH AFFAIRS,10.1377/hlthaff.2015.0151,WOS:000360942500013,USA,"Over the past fifty years Medicaid has taken divergent paths in financing mental health and addiction treatment. In mental health, Medicaid became the dominant source of funding and had a profound impact on the organization and delivery of services. But it played a much more modest role in addiction treatment. This is poised to change, as the Affordable Care Act is expected to dramatically expand Medicaid's role in financing addiction services. In this article we consider the different paths these two treatment systems have taken since 1965 and identify strategic lessons that the addiction treatment system might take from mental health's experience under Medicaid. These lessons include leveraging optional coverage categories to tailor Medicaid to the unique needs of the addiction treatment system, providing incentives to addiction treatment programs to create and deliver high-quality alternatives to inpatient treatment, and using targeted Medicaid licensure standards to increase the quality of addiction services.",0,0,SUBSTANCE USE DISORDERS; AFFORDABLE CARE ACT; TREATMENT PROGRAMS; UNITED-STATES; COST-EFFECTIVENESS; ABUSE TREATMENT; MAINTENANCE; INSURANCE,Article
Medical Financial Hardship Intensity and Financial Sacrifice Associated with Cancer in the United States,"Han, Xuesong; Zhao, Jingxuan; Zheng, Zhiyuan; de Moor, Janet S.; Virgo, Katherine S.; Yabroff, K. Robin; AMER ASSOC CANCER RESEARCH; Han, Xuesong; Zhao, Jingxuan; Zheng, Zhiyuan; Yabroff, K. Robin; de Moor, Janet S.; Virgo, Katherine S.; Han, Xuesong; Virgo, Katherine; Zheng, Zhiyuan; Yabroff, K. Robin; Virgo, Katherine; Zhao, jingxuan",2020,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,10.1158/1055-9965.EPI-19-0460,WOS:000521285500005,USA,"Background: With rising costs of cancer care, this study aims to estimate the prevalence of, and factors associated with, medical financial hardship intensity and financial sacrifices due to cancer in the United States.",0,0,AFFORDABLE CARE ACT; HEALTH-INSURANCE COVERAGE; QUALITY-OF-LIFE; SUPPORT PROGRAM; COST; SURVIVORS; POPULATION; TOXICITY; BURDEN; COMMUNICATION,Article
The Impact of the Affordable Care Act on Cancer Survivorship,"Leopold, Christine; Park, Elyse R.; Nekhlyudov, Larissa; LIPPINCOTT WILLIAMS & WILKINS; Leopold, Christine; Nekhlyudov, Larissa; Leopold, Christine; Nekhlyudov, Larissa; Park, Elyse R.; Park, Elyse R.; Nekhlyudov, Larissa; Leopold, Christine; Leopold, Christine; Leopold, Christine; Leopold, Christine",2017,CANCER JOURNAL,,WOS:000402076400006,USA,"In 2010, the Patient Protection and Affordable Care Act (ACA) was implemented with the aim of expanding access to quality, affordable care. In this review, we describe the ACA provisions that are most relevant for cancer survivors, provide available published evidence, and offer insights for future research. We found that provisions focusing on access to preventive care, access to quality and coordinated care, and coverage expansion and increased affordability suggest beneficial effects. However, we identified research gaps specifically addressing the intended and unintended consequences of the ACA on cancer survivorship care. Whether or not the ACA continues in its current form, research should address the effects of enhanced preventive services, innovative models of care, and payment structures that promote quality of care, as well as access to affordable, equitable care for a growing population of cancer survivors.",0,0,Health Economics; Pricing of medicines; Health Technology Assessment; Healthcare decision-making; High cost medicines; Cost-effectiveness analysis; Affordable Care Act; cancer survivorship; health care access; health care coverage; DEDUCTIBLE HEALTH PLAN; AMERICAN-SOCIETY; CHILDHOOD-CANCER; PATIENT PROTECTION; UNITED-STATES; ADULT SURVIVORS; ECONOMIC BURDEN; MEDICAL-CARE; FOLLOW-UP; PARTICIPANTS PERCEPTIONS,Review
